Movie ID,Title,Genre,Language,Production House,Release Date,Country,Budget (M USD),Duration (mins),Opening Day Collection (M USD),Weekend Collection (M USD),Lifetime Gross (M USD),Number of Screens,IMAX/3D Available,IMDb Rating,Rotten Tomatoes Score,Audience Reviews,Domestic Collection (M USD),International Collection (M USD),Distribution Company,Marketing Budget (M USD)
MOV3747,Movie 1651,Sci-Fi,Japanese,Warner Bros,20:58.5,USA,105.96,104,1.44,2.91,25.85,4335,No,5.6,56,241715,17.84,8.01,Warner Bros,28.64
MOV6104,Movie 1652,Adventure,Korean,Netflix Originals,20:58.5,Germany,89.69,87,45.09,69.57,389.19,3717,No,4.9,24,276863,309.13,80.06,Warner Bros,10.99
MOV7309,Movie 1653,Horror,German,Disney,20:58.5,India,1.63,112,5.24,14.77,48.33,3573,Yes,7.7,82,477249,34.4,13.93,Netflix,0.76
MOV5716,Movie 1654,Romance,Spanish,Warner Bros,20:58.5,South Korea,157.88,139,44.5,122.94,401.89,2099,No,9.6,81,31746,233.74,168.15,Paramount,67.43
MOV3772,Movie 1655,Thriller,French,Fox Studios,20:58.5,Germany,131.83,163,8.76,14.44,32.82,3416,Yes,8,21,468207,22.18,10.64,Warner Bros,21.6
MOV6005,Movie 1656,Drama,German,Paramount,20:58.5,South Korea,50.57,164,30.29,73.06,387.56,3640,Yes,5.2,45,361343,202.83,184.73,Amazon Prime,19.77
MOV3431,Movie 1657,Sci-Fi,Tamil,Fox Studios,20:58.5,South Korea,150.23,165,14.75,41.73,223.61,502,Yes,6.7,70,220203,117.37,106.24,Netflix,36.38
MOV7699,Movie 1658,Thriller,English,Netflix Originals,20:58.5,China,21.55,148,18.59,47.67,122.27,3453,No,5.8,52,147035,97.31,24.96,Fox Studios,3.82
MOV6848,Movie 1659,Sci-Fi,Telugu,Warner Bros,20:58.5,Japan,26.52,150,12.76,20.46,86.31,3626,Yes,7.8,98,257541,54.27,32.04,Paramount,3.03
MOV4063,Movie 1660,Drama,Tamil,Netflix Originals,20:58.5,India,164.52,168,36.63,96.26,745.67,1823,No,5.2,43,331273,391.03,354.64,Netflix,31.86
MOV7409,Movie 1661,Thriller,French,Disney,20:58.5,Germany,282.53,143,21.25,32.41,235.81,1753,Yes,4.1,60,199931,130.79,105.02,Netflix,105.42
MOV2049,Movie 1662,Romance,Chinese,Disney,20:58.5,Japan,68.55,108,13.61,21.86,209.01,3326,Yes,6.5,61,82453,113.38,95.63,Paramount,28.76
MOV2444,Movie 1663,Drama,English,Warner Bros,20:58.5,China,173.81,156,34.8,76.34,609.45,4055,Yes,8.7,74,224641,482.84,126.61,Paramount,35.53
MOV5359,Movie 1664,Horror,Chinese,Disney,20:58.5,Germany,67.28,108,34.89,95.97,787.15,3488,Yes,8.6,24,218756,468.13,319.02,Warner Bros,30.99
MOV3847,Movie 1665,Horror,Korean,Paramount,20:58.5,UK,284.33,98,23.11,51.2,248.1,2098,Yes,8.5,35,281864,165.44,82.66,Paramount,32
MOV6631,Movie 1666,Horror,Japanese,Paramount,20:58.5,India,177.59,172,24.41,44.69,378.05,2445,No,6.8,70,440425,259.29,118.76,Sony Pictures,47.38
MOV9442,Movie 1667,Thriller,Telugu,Warner Bros,20:58.5,China,272.31,134,43.52,111.75,463.05,3763,No,8.8,43,416693,302.29,160.76,Sony Pictures,43.12
MOV2617,Movie 1668,Drama,Hindi,Sony Pictures,20:58.5,India,133.13,94,27.59,56,205.69,4176,Yes,8.5,69,494740,106.54,99.15,Paramount,36.98
MOV5496,Movie 1669,Animation,French,Paramount,20:58.5,Japan,280.67,171,18.03,30.58,220.38,2264,No,7,51,176658,138.75,81.63,Paramount,101.97
MOV3098,Movie 1670,Thriller,French,Sony Pictures,20:58.5,Japan,7.19,116,19.06,57.13,417.61,631,No,4.2,90,361365,212.12,205.49,Warner Bros,2.48
MOV5103,Movie 1671,Drama,Spanish,Universal,20:58.5,USA,123.31,169,4.47,7.29,38.74,4139,No,7.5,40,473821,30.93,7.81,Netflix,55.86
MOV7408,Movie 1672,Drama,Korean,Disney,20:58.5,France,102.15,117,44.74,86.44,758.44,2876,Yes,4.1,67,56417,529.51,228.93,Fox Studios,39.09
MOV1767,Movie 1673,Sci-Fi,Japanese,Fox Studios,20:58.5,Japan,154.06,151,17.83,35.86,165.28,2355,Yes,4.9,69,48430,123.49,41.79,Amazon Prime,19.27
MOV3745,Movie 1674,Romance,English,Disney,20:58.5,USA,153.74,84,42.86,99.29,365.06,2167,Yes,7.8,31,213484,203.04,162.02,Warner Bros,68.63
MOV6079,Movie 1675,Drama,Telugu,Universal,20:58.5,USA,83.88,111,35.5,87.96,289.58,1244,No,4,88,437659,210.52,79.06,Paramount,36.72
MOV9752,Movie 1676,Romance,Hindi,Fox Studios,20:58.5,France,55.62,178,14.18,32.31,262.89,4228,No,9.7,57,35333,140.66,122.23,Amazon Prime,13.98
MOV4183,Movie 1677,Horror,Hindi,Disney,20:58.5,USA,119,118,44.81,84.63,347.88,720,Yes,9.3,85,401415,247.96,99.92,Netflix,54.01
MOV3282,Movie 1678,Horror,Spanish,Universal,20:58.5,USA,122,173,25.08,64.94,581.08,3642,Yes,7.9,72,412135,349.31,231.77,Paramount,17.64
MOV4710,Movie 1679,Sci-Fi,Telugu,Netflix Originals,20:58.5,India,55.66,101,48.63,89.08,766.39,4912,Yes,4.5,88,173267,571.51,194.88,Sony Pictures,25.54
MOV2885,Movie 1680,Romance,Spanish,Sony Pictures,20:58.5,Japan,52.89,132,12.23,33.61,318.98,4134,No,5.3,45,395407,217.77,101.21,Netflix,17.27
MOV3781,Movie 1681,Romance,Spanish,Warner Bros,20:58.5,Japan,189.06,144,13.55,39.3,311.12,1469,No,7.6,46,296834,211.97,99.15,Paramount,88.02
MOV7441,Movie 1682,Sci-Fi,Hindi,Universal,20:58.5,India,54.71,158,35.25,72.97,629.96,3502,Yes,9,22,485750,433.54,196.42,Sony Pictures,12.36
MOV1705,Movie 1683,Drama,Telugu,Warner Bros,20:58.5,Japan,90.38,137,48.04,135.55,520.65,606,Yes,6.6,46,81078,310.7,209.95,Amazon Prime,28.65
MOV2293,Movie 1684,Thriller,Chinese,Paramount,20:58.5,UK,116.9,142,33.13,55.5,251.81,2855,Yes,6.8,85,311997,194.66,57.15,Sony Pictures,55.27
MOV2003,Movie 1685,Animation,English,Warner Bros,20:58.5,USA,138.76,173,21.56,45.7,225.35,2847,No,4.5,77,448785,133.47,91.88,Warner Bros,36.07
MOV5559,Movie 1686,Thriller,Telugu,Disney,20:58.5,UK,245.5,179,35.65,97.4,894.34,2483,No,5.9,72,458039,703.92,190.42,Paramount,32.76
MOV6316,Movie 1687,Adventure,Japanese,Disney,20:58.5,Germany,258.83,125,21.7,34.23,273.66,1183,Yes,6.6,24,349064,175.13,98.53,Sony Pictures,91.21
MOV4956,Movie 1688,Comedy,English,Netflix Originals,20:58.5,UK,167.2,159,9.83,19.42,160.56,2102,Yes,8.1,43,52223,117.88,42.68,Netflix,41.47
MOV6867,Movie 1689,Romance,Chinese,Disney,20:58.5,France,179.25,111,3.29,5.55,30.81,615,Yes,7.1,41,250293,23.92,6.89,Sony Pictures,74.86
MOV6978,Movie 1690,Adventure,French,Universal,20:58.5,USA,268.1,130,37.15,68.1,478.75,1479,Yes,7.1,82,457348,323.13,155.62,Fox Studios,100.78
MOV4712,Movie 1691,Comedy,Spanish,Warner Bros,20:58.5,UK,296.84,178,20.26,33.16,157.34,2956,Yes,7.9,26,458018,122.88,34.46,Netflix,35.03
MOV4880,Movie 1692,Animation,Tamil,Disney,20:58.5,Germany,91.58,158,13.09,26.7,143.02,1757,Yes,8.5,53,499325,79.93,63.09,Netflix,41.14
MOV5494,Movie 1693,Thriller,Korean,Universal,20:58.5,Japan,128.99,166,36.34,76.09,230.59,3341,No,5.3,32,395960,159.27,71.32,Sony Pictures,57.24
MOV7448,Movie 1694,Romance,Spanish,Fox Studios,20:58.5,South Korea,257.35,141,43.83,96.04,316.96,2874,Yes,6.9,100,447701,184.18,132.78,Paramount,93.68
MOV4216,Movie 1695,Adventure,German,Netflix Originals,20:58.5,Japan,114.79,100,8.07,23.73,145.99,3759,No,8.6,89,151873,86.33,59.66,Fox Studios,54.06
MOV1087,Movie 1696,Thriller,Korean,Universal,20:58.5,UK,14.58,158,48.18,136.95,678.28,4236,Yes,4.8,91,102197,445.18,233.1,Netflix,6.21
MOV2350,Movie 1697,Comedy,Spanish,Fox Studios,20:58.5,UK,31.27,156,15.99,30.34,207.6,1575,No,5.5,70,387914,148.37,59.23,Amazon Prime,13.74
MOV2824,Movie 1698,Animation,Tamil,Universal,20:58.5,China,190.03,166,3.21,5.43,44.76,2725,Yes,8.6,24,196586,24.91,19.85,Warner Bros,91.62
MOV3811,Movie 1699,Thriller,Japanese,Warner Bros,20:58.5,Germany,179.65,127,45.38,113.55,362.44,1049,No,4.3,70,175615,267.01,95.43,Netflix,62.21
MOV2857,Movie 1700,Drama,German,Fox Studios,20:58.5,Germany,20.8,101,16.32,43.72,97.29,999,No,9.9,27,302002,53.59,43.7,Warner Bros,6.38
MOV1066,Movie 1701,Adventure,Telugu,Sony Pictures,20:58.5,USA,187.71,100,28.79,75.94,449.22,3322,No,6.9,72,332482,254.6,194.62,Amazon Prime,87.33
MOV6950,Movie 1702,Adventure,Japanese,Universal,20:58.5,Germany,188.18,107,41.17,113.58,412.75,1118,Yes,5.4,99,463327,222.67,190.08,Warner Bros,78.75
MOV4529,Movie 1703,Animation,German,Paramount,20:58.5,France,229.25,133,22.4,59.54,125.8,1653,No,5.7,90,306488,69.38,56.42,Warner Bros,47.75
MOV1125,Movie 1704,Animation,Hindi,Sony Pictures,20:58.5,South Korea,228.77,133,21,53.28,445.99,4693,No,9.2,65,433314,273.9,172.09,Amazon Prime,77.29
MOV3558,Movie 1705,Animation,Japanese,Universal,20:58.5,India,200.51,152,45.73,124.53,251.11,1866,No,9,83,266781,191.53,59.58,Netflix,49.84
MOV1015,Movie 1706,Adventure,Tamil,Fox Studios,20:58.5,France,218.75,110,31.03,49.35,353.12,1549,No,6.9,54,293042,280.83,72.29,Fox Studios,67.25
MOV9722,Movie 1707,Drama,Telugu,Paramount,20:58.5,India,139,159,11.42,28.39,76.22,1508,Yes,6.1,36,164604,56.3,19.92,Sony Pictures,56.91
MOV3979,Movie 1708,Animation,Tamil,Universal,20:58.5,India,163.78,124,44.21,97.09,740.36,3713,Yes,8.3,48,300235,375.75,364.61,Netflix,79.98
MOV5878,Movie 1709,Action,Tamil,Sony Pictures,20:58.5,UK,103.17,156,25.06,54.03,513.73,1514,No,7.5,34,265942,270.03,243.7,Fox Studios,22.15
MOV5999,Movie 1710,Sci-Fi,French,Netflix Originals,20:58.5,Germany,182.19,157,44.47,122.69,1091.81,2204,Yes,5.4,87,423338,756.05,335.76,Amazon Prime,86.53
MOV6351,Movie 1711,Horror,English,Universal,20:58.5,South Korea,207.73,127,38.48,73.69,347.54,4885,Yes,7.8,83,309669,210.34,137.2,Netflix,79.35
MOV5531,Movie 1712,Action,Spanish,Paramount,20:58.5,UK,40.72,161,19.77,44.3,373.91,3177,Yes,6.7,77,122553,247.73,126.18,Warner Bros,4.25
MOV6786,Movie 1713,Horror,French,Universal,20:58.5,UK,194.26,135,17.89,29.37,270.45,1403,No,7.5,66,57279,157.93,112.52,Amazon Prime,37.89
MOV3684,Movie 1714,Comedy,German,Warner Bros,20:58.5,China,122.98,171,13.21,23.44,189.28,2352,Yes,8.8,45,417450,134.3,54.98,Paramount,33.02
MOV5798,Movie 1715,Thriller,Japanese,Universal,20:58.5,UK,10.23,127,23.31,58.14,174.8,1313,No,7.8,55,471259,116.69,58.11,Fox Studios,2.95
MOV8240,Movie 1716,Adventure,Spanish,Universal,20:58.5,France,190.51,95,41.27,69.26,296.13,2817,Yes,8.5,96,237560,214.27,81.86,Warner Bros,34.5
MOV7320,Movie 1717,Comedy,English,Universal,20:58.5,Germany,154.15,176,37.88,57.68,220.16,4300,No,5,48,273139,128.59,91.57,Netflix,55.79
MOV1616,Movie 1718,Sci-Fi,Japanese,Disney,20:58.5,South Korea,206.18,131,23.94,60.41,256.7,4830,No,7.1,74,227335,157.58,99.12,Paramount,73.05
MOV1806,Movie 1719,Animation,French,Netflix Originals,20:58.5,India,36.47,93,10.74,25.52,188.04,3505,Yes,4.7,30,336244,121.4,66.64,Fox Studios,7.76
MOV6215,Movie 1720,Sci-Fi,German,Universal,20:58.5,UK,6.54,122,10.59,25.99,127.51,4281,Yes,7.3,90,192307,90.44,37.07,Netflix,2.06
MOV9969,Movie 1721,Adventure,English,Disney,20:58.5,South Korea,88.49,90,30.77,86.66,567.42,2191,No,9.1,94,120163,300.38,267.04,Netflix,38.01
MOV9627,Movie 1722,Horror,Spanish,Netflix Originals,20:58.5,Japan,59.71,97,34.59,68.91,359.79,3679,No,9.1,68,30906,196.97,162.82,Netflix,14.12
MOV8837,Movie 1723,Romance,Telugu,Sony Pictures,20:58.5,UK,21.74,101,13.16,32.52,136.32,1622,No,9,24,286087,84.28,52.04,Sony Pictures,6.49
MOV9817,Movie 1724,Thriller,German,Disney,20:58.5,South Korea,281.81,122,25.62,63.56,215.31,1183,No,8.2,82,100376,136.26,79.05,Netflix,127.1
MOV3164,Movie 1725,Drama,Hindi,Netflix Originals,20:58.5,USA,127.07,88,4.63,10.26,75.3,3919,No,7.3,62,9245,40.22,35.08,Fox Studios,51.36
MOV7067,Movie 1726,Romance,Chinese,Fox Studios,20:58.5,France,291.84,108,46.12,83.27,494.82,3045,No,8.3,68,104969,300,194.82,Paramount,130.13
MOV5227,Movie 1727,Adventure,German,Warner Bros,20:58.5,India,93.21,97,47.29,132.11,979.97,4082,No,5.1,33,330116,763.47,216.5,Sony Pictures,15.65
MOV2774,Movie 1728,Action,Tamil,Paramount,20:58.5,USA,267.71,131,9.7,24.72,165.94,2506,No,9.8,100,475133,109.05,56.89,Sony Pictures,125.41
MOV6950,Movie 1729,Action,French,Warner Bros,20:58.5,Japan,221.03,136,10.84,20.39,194.36,1852,Yes,4.3,97,456156,146.41,47.95,Paramount,27.21
MOV9279,Movie 1730,Sci-Fi,Spanish,Sony Pictures,20:58.5,France,236.1,178,15.74,24.56,61.56,1176,No,5,88,401993,43.06,18.5,Warner Bros,26.13
MOV1052,Movie 1731,Sci-Fi,Hindi,Netflix Originals,20:58.5,France,141.85,121,34.04,51.46,288.28,2355,No,10,76,460819,174.47,113.81,Warner Bros,34.03
MOV2337,Movie 1732,Sci-Fi,German,Fox Studios,20:58.5,China,36.89,173,25.76,59.08,262.39,2069,No,9.6,39,215215,204.45,57.94,Sony Pictures,7.14
MOV5437,Movie 1733,Action,German,Disney,20:58.5,South Korea,218.94,171,0.57,1.3,7.45,1641,No,4.3,69,146492,3.94,3.51,Amazon Prime,61.4
MOV2176,Movie 1734,Adventure,Chinese,Sony Pictures,20:58.5,UK,276.2,102,23.81,59.64,570.16,3595,Yes,6.6,70,411279,307.18,262.98,Netflix,101.61
MOV5599,Movie 1735,Horror,Telugu,Netflix Originals,20:58.5,India,216.2,153,42.08,93.77,872.9,1881,No,8.1,89,474543,667.31,205.59,Amazon Prime,37.4
MOV1615,Movie 1736,Comedy,Telugu,Netflix Originals,20:58.5,South Korea,271.28,105,12.53,20.85,88.15,4877,Yes,4.6,83,183278,55.58,32.57,Fox Studios,90.91
MOV3480,Movie 1737,Comedy,French,Netflix Originals,20:58.5,USA,276.34,170,47.25,110.44,577.35,1659,Yes,8.5,40,442632,289.38,287.97,Sony Pictures,125.68
MOV8709,Movie 1738,Horror,Telugu,Universal,20:58.5,France,248.8,126,16.96,38.89,180.03,3568,Yes,4.1,27,300214,106.33,73.7,Amazon Prime,98.92
MOV1832,Movie 1739,Adventure,Telugu,Netflix Originals,20:58.5,France,193.08,166,48.24,76.38,743.6,2447,No,9.3,51,319251,539.15,204.45,Paramount,57.01
MOV3418,Movie 1740,Romance,Japanese,Warner Bros,20:58.5,Germany,51.79,144,45.97,130.24,592.41,3895,No,9.4,52,422887,430.97,161.44,Paramount,20.52
MOV5198,Movie 1741,Thriller,English,Sony Pictures,20:58.5,France,291.66,89,37.22,86.35,852.08,954,No,9.2,38,159427,627.35,224.73,Netflix,80.06
MOV6953,Movie 1742,Drama,Chinese,Disney,20:58.5,Germany,102.75,134,0.69,1.95,8.75,4919,Yes,7.6,82,26943,6.78,1.97,Warner Bros,17.02
MOV2416,Movie 1743,Sci-Fi,Japanese,Netflix Originals,20:58.5,China,195.65,105,24.82,72.68,170.26,3054,Yes,7,51,285661,96.7,73.56,Netflix,38.92
MOV4561,Movie 1744,Sci-Fi,French,Fox Studios,20:58.5,South Korea,39.95,91,22.06,42.68,249.49,3166,No,4.7,98,15044,178.41,71.08,Sony Pictures,10.47
MOV6451,Movie 1745,Romance,Hindi,Netflix Originals,20:58.5,India,232.23,147,38.91,93.08,222.49,4199,Yes,4.1,77,77823,147.71,74.78,Paramount,34.91
MOV8129,Movie 1746,Drama,Hindi,Disney,20:58.5,France,189.11,80,38.48,62.54,523.25,2332,Yes,8.9,85,322075,265.73,257.52,Sony Pictures,29.65
MOV7754,Movie 1747,Thriller,Chinese,Sony Pictures,20:58.5,South Korea,101.05,135,7.6,13,112.96,1807,Yes,7.1,72,353977,73.73,39.23,Paramount,23.17
MOV5091,Movie 1748,Animation,Korean,Fox Studios,20:58.5,India,58.89,112,30.94,89.99,220.39,3397,Yes,6.1,88,49492,157.53,62.86,Paramount,7.39
MOV5673,Movie 1749,Action,German,Warner Bros,20:58.5,China,182.04,110,16.7,49.23,389.65,1120,Yes,8.5,33,104810,281.76,107.89,Amazon Prime,23.23
MOV6195,Movie 1750,Adventure,English,Paramount,20:58.5,UK,105.28,170,24.26,51.26,242.89,4930,Yes,4.9,68,465641,182.94,59.95,Netflix,20.67
MOV1656,Movie 1751,Thriller,Japanese,Fox Studios,20:58.5,France,24.02,149,26.36,48.39,456.41,2890,No,4.6,91,296855,246.06,210.35,Warner Bros,4.8
MOV1605,Movie 1752,Horror,Korean,Sony Pictures,20:58.5,South Korea,162.98,86,3.98,9.28,73.02,806,Yes,8.4,44,177731,46.28,26.74,Warner Bros,20.45
MOV2734,Movie 1753,Sci-Fi,German,Paramount,20:58.5,USA,181.45,149,30.73,72.05,547.46,3439,Yes,9.8,84,355714,287.25,260.21,Netflix,59.37
MOV4133,Movie 1754,Action,Hindi,Paramount,20:58.5,South Korea,200.67,145,14.42,30.82,278.67,2493,Yes,7.8,39,296436,197.72,80.95,Warner Bros,90.38
MOV5395,Movie 1755,Drama,Hindi,Netflix Originals,20:58.5,France,194.79,127,42.49,101.38,461.26,878,Yes,4.8,43,492198,313.99,147.27,Netflix,36.61
MOV5308,Movie 1756,Adventure,Spanish,Universal,20:58.5,South Korea,172.25,146,17.12,35.75,160.4,2638,No,7.4,56,258481,96.98,63.42,Sony Pictures,81.24
MOV4680,Movie 1757,Adventure,Korean,Warner Bros,20:58.5,Germany,207.85,163,10.39,29.12,262.17,2478,Yes,9.2,63,155473,190.12,72.05,Paramount,36.07
MOV3694,Movie 1758,Comedy,German,Fox Studios,20:58.5,UK,84.33,143,11.65,26.75,256.73,4305,No,9.7,30,290838,182.31,74.42,Sony Pictures,13.1
MOV1661,Movie 1759,Comedy,Spanish,Paramount,20:58.5,Japan,269.81,117,22.81,59.87,279.84,3832,No,5.1,36,128040,187.18,92.66,Netflix,126.74
MOV5548,Movie 1760,Horror,Telugu,Fox Studios,20:58.5,Japan,261.49,157,12.11,24.84,68.12,4797,Yes,4.2,74,448168,51.96,16.16,Sony Pictures,81.7
MOV8525,Movie 1761,Action,French,Warner Bros,20:58.5,Germany,77.24,83,43.11,94.21,242.15,3385,No,7.8,52,264426,173.15,69,Fox Studios,9.51
MOV7873,Movie 1762,Comedy,Tamil,Disney,20:58.5,UK,81.53,111,44.67,97.54,538.2,3444,No,5.8,59,15340,408.48,129.72,Warner Bros,12.8
MOV5486,Movie 1763,Action,Korean,Universal,20:58.5,Germany,269.03,104,37.31,110.21,1071.47,1681,Yes,4.2,90,14045,732.74,338.73,Sony Pictures,117.78
MOV8239,Movie 1764,Sci-Fi,Telugu,Fox Studios,20:58.5,UK,107.58,167,21.87,64.21,142.73,2745,Yes,9.4,82,278960,100.37,42.36,Warner Bros,45.43
MOV2670,Movie 1765,Romance,Spanish,Paramount,20:58.5,China,148.24,145,18.72,49.59,341.49,1327,No,6.5,62,327343,186.61,154.88,Amazon Prime,52.94
MOV7092,Movie 1766,Drama,German,Fox Studios,20:58.5,France,65.92,153,19.05,49.59,333.92,1984,Yes,6,43,424342,248.61,85.31,Paramount,31.39
MOV6405,Movie 1767,Romance,French,Warner Bros,20:58.5,Germany,159.92,179,0.76,1.54,10.74,2036,Yes,7.8,28,442703,5.96,4.78,Warner Bros,34.62
MOV3625,Movie 1768,Thriller,Chinese,Sony Pictures,20:58.5,Germany,13.67,110,4.18,12.4,64.09,4966,No,6.8,88,261701,47.03,17.06,Sony Pictures,5.88
MOV4870,Movie 1769,Horror,Telugu,Universal,20:58.5,China,170.5,180,6.15,13.83,53.61,4617,No,4.9,60,245783,35.54,18.07,Fox Studios,80.21
MOV1510,Movie 1770,Comedy,French,Universal,20:58.5,USA,33.69,156,19.48,40.9,280.25,1419,Yes,5.7,92,371240,215.52,64.73,Amazon Prime,9.71
MOV5182,Movie 1771,Horror,Telugu,Warner Bros,20:58.5,UK,257.38,161,33.46,75.51,186.1,1443,No,7.9,63,3874,125.59,60.51,Netflix,37.6
MOV1579,Movie 1772,Animation,Korean,Sony Pictures,20:58.5,India,197.65,175,26.69,78.78,166.44,1991,Yes,5,34,328174,130.58,35.86,Netflix,43.18
MOV5866,Movie 1773,Thriller,German,Fox Studios,20:58.5,France,140.36,106,29.4,67.54,147.33,4837,Yes,7.8,66,459371,76.86,70.47,Amazon Prime,32.63
MOV3301,Movie 1774,Adventure,Chinese,Disney,20:58.5,Germany,57.48,92,4.81,7.94,38.61,1556,No,6.6,98,41519,22.05,16.56,Netflix,20.72
MOV8673,Movie 1775,Animation,Japanese,Fox Studios,20:58.5,France,125.58,157,39.18,75.31,228.45,2870,No,8.6,73,255552,115.72,112.73,Netflix,57.28
MOV4213,Movie 1776,Comedy,Telugu,Warner Bros,20:58.5,India,116.06,101,19.2,31.56,68.42,4872,Yes,4.4,51,411801,53.58,14.84,Amazon Prime,52.39
MOV2942,Movie 1777,Action,Spanish,Disney,20:58.5,Germany,153.46,125,45.66,79.02,587.22,3093,Yes,5,96,224229,322.01,265.21,Netflix,26.47
MOV1647,Movie 1778,Adventure,Hindi,Fox Studios,20:58.5,France,77.3,117,2.12,3.59,29.53,1940,No,9.8,54,375631,17.07,12.46,Paramount,24.2
MOV9813,Movie 1779,Romance,English,Paramount,20:58.5,Japan,230.96,137,36.39,56.45,468.9,4178,Yes,6.7,29,320134,326.43,142.47,Sony Pictures,67.12
MOV6675,Movie 1780,Sci-Fi,Hindi,Fox Studios,20:58.5,Japan,53.58,157,36.81,92.1,890.26,1460,Yes,5.5,28,363231,517.1,373.16,Sony Pictures,13.76
MOV1387,Movie 1781,Action,French,Fox Studios,20:58.5,South Korea,92.49,143,6.89,12.85,55.53,534,Yes,7,20,336024,42.41,13.12,Fox Studios,16.53
MOV6135,Movie 1782,Action,Spanish,Sony Pictures,20:58.5,UK,14.06,98,47.38,141.45,637.26,3654,No,5.4,29,137587,491.26,146,Fox Studios,2.97
MOV2953,Movie 1783,Adventure,Tamil,Sony Pictures,20:58.5,Japan,59.13,132,18.19,37.39,320,1895,Yes,8.3,29,194025,208.89,111.11,Sony Pictures,25.13
MOV5729,Movie 1784,Drama,German,Sony Pictures,20:58.5,USA,25.16,84,2.3,4.01,21.68,1627,Yes,8.7,35,478450,17.17,4.51,Paramount,4.4
MOV8348,Movie 1785,Action,French,Universal,20:58.5,France,274.87,96,15.34,25.78,161.97,1684,No,6.1,93,310733,102.27,59.7,Sony Pictures,121.13
MOV1961,Movie 1786,Thriller,Japanese,Disney,20:58.5,Japan,194.35,115,40.58,87.93,783.93,2523,Yes,6.9,52,329243,558.81,225.12,Netflix,52.53
MOV9185,Movie 1787,Thriller,Chinese,Netflix Originals,20:58.5,USA,217.45,82,30.68,46.07,313.55,1293,Yes,7.7,41,253660,188.15,125.4,Sony Pictures,102.88
MOV7306,Movie 1788,Sci-Fi,English,Disney,20:58.5,USA,47.45,89,3.36,9.6,87.7,2244,No,6.9,98,22545,63.27,24.43,Netflix,14.24
MOV7837,Movie 1789,Romance,Telugu,Fox Studios,20:58.5,China,84.35,163,6.77,11.69,97.27,3991,Yes,6.3,81,398372,49.41,47.86,Netflix,28.9
MOV6850,Movie 1790,Romance,Chinese,Warner Bros,20:58.5,Germany,27.92,104,21.39,58.62,314.64,1152,No,7.8,43,464669,201.49,113.15,Amazon Prime,6.89
MOV6426,Movie 1791,Romance,Hindi,Paramount,20:58.5,India,115.33,125,46.36,76.57,736.62,698,No,9,85,188459,576.92,159.7,Warner Bros,28.28
MOV7842,Movie 1792,Romance,English,Disney,20:58.5,South Korea,243.83,102,25.05,47.68,195.12,4026,No,8.4,35,179755,117.64,77.48,Netflix,112.38
MOV8315,Movie 1793,Drama,English,Universal,20:58.5,Japan,283.42,141,31.25,48.38,443.93,2170,No,8.4,41,235362,353.52,90.41,Fox Studios,108.71
MOV8943,Movie 1794,Horror,Hindi,Netflix Originals,20:58.5,China,20.26,172,12.65,21,184.95,1046,Yes,8.9,31,296583,109.28,75.67,Sony Pictures,4.27
MOV6712,Movie 1795,Adventure,French,Sony Pictures,20:58.5,Germany,159.57,88,8.14,14.46,72.9,3141,No,7.1,98,6266,56.67,16.23,Fox Studios,71.45
MOV5213,Movie 1796,Romance,Telugu,Sony Pictures,20:58.5,India,277.8,127,17.81,53.41,213.85,4431,Yes,4.1,47,290184,119.64,94.21,Fox Studios,27.93
MOV1568,Movie 1797,Adventure,Telugu,Warner Bros,20:58.5,UK,208.25,176,9.39,25.46,90.38,1977,No,8.8,79,243428,64.14,26.24,Warner Bros,97.29
MOV1398,Movie 1798,Action,Korean,Universal,20:58.5,UK,124.6,170,4.88,11.36,66.41,886,Yes,6.5,28,101131,36.99,29.42,Paramount,51.74
MOV2916,Movie 1799,Drama,Hindi,Netflix Originals,20:58.5,South Korea,278.96,165,17.58,27.53,250.26,2573,No,8.8,67,54396,137.95,112.31,Warner Bros,104.65
MOV9476,Movie 1800,Adventure,Telugu,Netflix Originals,20:58.5,USA,142.98,110,42.24,113.89,586.87,3422,No,5.4,64,390497,394.36,192.51,Netflix,25.02
MOV2711,Movie 1801,Romance,English,Netflix Originals,20:58.5,India,15.06,106,42.97,95.02,776.98,4130,No,4.6,100,416888,599.85,177.13,Netflix,1.72
MOV5690,Movie 1802,Adventure,German,Universal,20:58.5,UK,242.61,137,9.14,22.89,76.93,936,Yes,8.7,71,27967,46.07,30.86,Fox Studios,48.12
MOV3473,Movie 1803,Adventure,Chinese,Sony Pictures,20:58.5,Japan,189.23,172,46.13,118.84,251.51,3033,No,6.5,30,97672,129.08,122.43,Netflix,80.21
MOV4905,Movie 1804,Sci-Fi,German,Paramount,20:58.5,China,252.27,180,30.17,70.02,221.35,3418,No,8.8,48,5210,131.46,89.89,Warner Bros,119.62
MOV8713,Movie 1805,Horror,French,Sony Pictures,20:58.5,Germany,282.96,166,13.63,32.1,181.79,1857,Yes,9,79,55878,110.27,71.52,Fox Studios,99.4
MOV1915,Movie 1806,Horror,Hindi,Warner Bros,20:58.5,USA,124.55,165,45.86,89.01,794.66,4789,Yes,6.7,58,416259,493.25,301.41,Paramount,26.21
MOV7787,Movie 1807,Sci-Fi,Tamil,Fox Studios,20:58.5,France,278.22,148,32.18,80.25,449.3,2068,No,9.2,85,129296,280.84,168.46,Fox Studios,126.39
